path,license_expression,copyright,evidence
frontend/src/features/rewards/reward-events-store.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/ai-avatar.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/composer-waiting-status.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/message.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/spec-extract.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/superchat-panel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/task-notification-label.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/timeline-scroll.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/types.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/superchat/use-superchat.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/version-update/VersionUpdateDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/version-update/version-update-events.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/pano/PanoCaptureDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/pano/PanoCaptureSurface.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/pano/panoCapture.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/pano/panoManifest.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/ThreeDDirectorDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/ThreeDStageCanvas.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/directorManifest.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/engine/axesGrid.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/engine/flyCamera.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/engine/poses.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/engine/shapeHints.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/engine/viewerApp.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/three-d/sourceTransform.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/useViewerImmersiveBody.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/features/viewer-kit/viewerPurpose.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-asset-focus.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-assets-deep-link.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-beat-states.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-beats-workbench-param.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-debounced-value.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-episode-image-task-invalidation.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-escape-to-close.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-github-stars.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-media-query.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-now.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-reduced-motion.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-resizable-pane-persistence.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-responsive-columns.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-scoped-task-batch-invalidation.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-selection.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-stage-task.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-task-controller.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-task-stream.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-transient-confirmation.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/hooks/use-view-toggles.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/i18n/index.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/index.css,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/api-errors.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/api-path.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/api.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/app-router.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/app-update-available.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/app-version.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/aspect-ratio.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/audio-type.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/audioTranscode.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/auth-mode.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/beat-markers.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/browserDownload.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/character-main-copy.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/chunk-load-recovery.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/cluster-config.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/derive-beat-states.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/desktop-download.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/desktop-download.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/dev-backend-watch.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/dialog-styles.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/dom-reconciliation-guard.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/episode-nav.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/episode-stage-registry.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/episode-stats.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/feature-models.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/format-relative-time.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/freezone-url.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/literal-source-text.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/localStorageQuota.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/login-community.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/login-posters.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/mask-highlight.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/mask-highlight.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/media-url.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/mention-markers.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/nav-lock.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/observability.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/platform.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/product-manual.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/project-cover.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/project-permissions.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/project-route.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/asset-references.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/audio.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/auth.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/character-image-selection.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/characters.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/credits.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/episodes.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/freezone.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/generation-credit-cost.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/ingest.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/model-gateway.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/product-surfaces.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/projects.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/props.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/release-notifications.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/render-plan.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/render-settings.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/scenes.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/scripts.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/sketch-image-usage.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/sketch-pose-editor.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/sketch-regen-queue.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/sketch-settings.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/sketches.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/styles.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/tasks.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/queries/video.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/query-keys.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/react-root.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/regen-modes.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/region-abort.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/region-cookie.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/region-switch.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/region-tab-sync.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/relative-time.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/release-notification-state.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/reset-region-state.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/resolve-image.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/runtime-config.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/scene-ref.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/scene-type.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/script-feedback.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/session-expiry.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/sketch-colors.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/sketch-pose-editor-model.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/style-preview-url.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/task-scope.test.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/task-scope.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/task-types.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/time-of-day.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/url-params.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/utils.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/lib/version-update-watch.ts,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/login-posters.json,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/main.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/pipeline-import/CompareDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/pipeline-import/CreateIdentityDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/pipeline-import/ExtractFramesDialog.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/pipeline-import/ImportPanel.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
frontend/src/pipeline-import/MaskEditor.tsx,Elastic-2.0,2026 SuperTale contributors,REUSE.toml aggregate annotation
